time_s,step_time_ms,avg_ms,max_ms,error,particles,constraints
12.200000,0.082100,0.105619,0.445200,401.817336,256,930
12.300000,0.101300,0.105672,0.445200,817.765364,256,930
12.400000,0.087700,0.105704,0.445200,1076.996087,256,930
12.500000,0.082000,0.105516,0.445200,1035.907989,256,930
12.600000,0.145600,0.105638,0.445200,650.698768,256,930
12.700000,0.081500,0.105660,0.445200,243.770465,256,930
12.800000,0.242200,0.105894,0.445200,161.174104,256,930
12.900000,0.081700,0.105711,0.445200,233.849251,256,930
13.000000,0.222000,0.105708,0.445200,630.520508,256,930
13.100000,0.082300,0.105937,0.445200,960.254297,256,930
13.200000,0.242800,0.105960,0.445200,1051.924379,256,930
13.300000,0.089400,0.105990,0.445200,841.976914,256,930
13.400000,0.081500,0.105812,0.445200,475.388391,256,930
13.500000,0.081800,0.105650,0.445200,137.261298,256,930
13.600000,0.256900,0.105695,0.445200,162.318777,256,930
13.700000,0.082200,0.105719,0.445200,372.540613,256,930
13.800000,0.081400,0.105933,0.445200,805.143365,256,930
13.900000,0.081600,0.105761,0.445200,1050.085713,256,930
14.000000,0.081700,0.105590,0.445200,967.412042,256,930
14.100000,0.082100,0.105422,0.445200,642.744016,256,930
14.200000,0.242000,0.106041,0.445200,283.658129,256,930
14.300000,0.081500,0.106176,0.445200,172.154997,256,930
14.400000,0.193400,0.106144,0.445200,210.967361,256,930
14.500000,0.082200,0.105976,0.445200,561.320901,256,930
14.600000,0.081900,0.106004,0.445200,916.540461,256,930
14.700000,0.081900,0.106026,0.445200,1053.294306,256,930
14.800000,0.243200,0.106226,0.445200,840.123296,256,930
14.900000,0.081800,0.106066,0.445200,463.497745,256,930
15.000000,0.082200,0.105915,0.445200,188.193855,256,930
15.100000,0.184400,0.106077,0.445200,179.001496,256,930
15.200000,0.082500,0.105952,0.445200,383.307551,256,930
15.300000,0.081700,0.105976,0.445200,730.753747,256,930
15.400000,0.082100,0.105822,0.445200,976.529037,256,930
15.500000,0.081700,0.105841,0.445200,965.278306,256,930
15.600000,0.081900,0.106034,0.445200,686.523070,256,930
15.700000,0.087000,0.106224,0.445200,308.359808,256,930
15.800000,0.082200,0.106154,0.445200,157.746823,256,930
15.900000,0.081600,0.106003,0.445200,223.161308,256,930
16.000000,0.241600,0.106240,0.445200,562.359400,256,930
16.100000,0.082000,0.106088,0.445200,872.892840,256,930
16.200000,0.081400,0.106436,0.445200,980.864736,256,930
16.300000,0.081300,0.106613,0.445200,825.856874,256,930
16.400000,0.081900,0.106462,0.445200,511.951182,256,930
16.500000,0.082600,0.106316,0.445200,221.967488,256,930
16.600000,0.082700,0.106267,0.445200,170.449312,256,930
16.700000,0.126400,0.106302,0.445200,361.741009,256,930
16.800000,0.153600,0.106308,0.445200,709.549021,256,930
16.900000,0.081900,0.106320,0.445200,959.023333,256,930
17.000000,0.082000,0.106177,0.445200,929.622136,256,930
17.100000,0.126900,0.106124,0.445200,671.293566,256,930
17.200000,0.086200,0.105991,0.445200,350.023206,256,930
17.300000,0.084800,0.105868,0.445200,193.441025,256,930
17.400000,0.081900,0.105736,0.445200,241.430385,256,930
17.500000,0.082000,0.105652,0.445200,515.706931,256,930
17.600000,0.081700,0.105668,0.445200,822.919430,256,930
17.700000,0.082500,0.105543,0.445200,966.637424,256,930
17.800000,0.083400,0.105603,0.445200,834.564808,256,930
17.900000,0.242200,0.105620,0.445200,517.568038,256,930
18.000000,0.242200,0.105936,0.445200,248.976023,256,930
18.100000,0.081700,0.105813,0.445200,186.660139,256,930
18.200000,0.241600,0.105826,0.445200,376.530486,256,930
18.300000,0.081700,0.105936,0.445200,668.575043,256,930
18.400000,0.082600,0.105804,0.445200,894.879801,256,930
18.500000,0.082100,0.105712,0.445200,909.765887,256,930
18.600000,0.133200,0.105780,0.445200,700.214928,256,930
18.700000,0.081900,0.105668,0.445200,389.248406,256,930
18.800000,0.082900,0.105668,0.445200,205.881708,256,930
18.900000,0.081700,0.105543,0.445200,250.777707,256,930
19.000000,0.082000,0.105560,0.445200,514.253279,256,930
19.100000,0.242600,0.105716,0.445200,798.177706,256,930
19.200000,0.081900,0.105731,0.445200,917.340813,256,930
19.300000,0.088000,0.105612,0.445200,810.199899,256,930
19.400000,0.081400,0.105488,0.445200,548.991805,256,930
19.500000,0.082100,0.105367,0.445200,298.477261,256,930
19.600000,0.083400,0.105255,0.445200,207.090784,256,930
19.700000,0.082300,0.105151,0.445200,358.802058,256,930
19.800000,0.081700,0.105035,0.445200,643.047432,256,930
19.900000,0.082100,0.104919,0.445200,875.409513,256,930
20.000000,0.081400,0.104937,0.445200,890.601067,256,930
20.100000,0.184400,0.105146,0.445200,689.372379,256,930
20.200000,0.081700,0.105030,0.445200,413.308569,256,930
20.300000,0.081800,0.105047,0.445200,242.963333,256,930
20.400000,0.081800,0.105064,0.445200,276.390928,256,930
20.500000,0.081900,0.104951,0.445200,487.651665,256,930
20.600000,0.242100,0.105134,0.445200,751.503188,256,930
20.700000,0.081900,0.105199,0.445200,893.992057,256,930
20.800000,0.241700,0.105353,0.445200,815.383260,256,930
20.900000,0.081700,0.105343,0.445200,563.486871,256,930
21.000000,0.162700,0.105304,0.445200,317.592508,256,930
21.100000,0.081800,0.105321,0.445200,236.424669,256,930
21.200000,0.081700,0.105461,0.445200,372.546439,256,930
21.300000,0.082000,0.105476,0.445200,622.025277,256,930
21.400000,0.082400,0.105366,0.445200,827.043091,256,930
21.500000,0.081800,0.105256,0.445200,861.711246,256,930
21.600000,0.081900,0.105271,0.445200,703.987151,256,930
21.700000,0.082100,0.105385,0.445200,449.106268,256,930
21.800000,0.081800,0.105277,0.445200,265.092205,256,930
21.900000,0.081700,0.105293,0.445200,281.610783,256,930
22.000000,0.081900,0.105386,0.445200,483.375180,256,930
22.100000,0.082600,0.105283,0.445200,733.228218,256,930
22.200000,0.242800,0.105418,0.445200,861.082934,256,930
22.300000,0.082200,0.105557,0.445200,792.934224,256,930
22.400000,0.082300,0.105580,0.445200,579.546134,256,930
22.500000,0.081400,0.105720,0.445200,357.503150,256,930
22.600000,0.081400,0.105907,0.445200,264.833279,256,930
22.700000,0.082000,0.105928,0.445200,364.907740,256,930
22.800000,0.081900,0.105940,0.445200,595.581689,256,930
22.900000,0.081500,0.106073,0.445200,804.819264,256,930
23.000000,0.082000,0.106204,0.445200,848.192646,256,930
23.100000,0.082100,0.106334,0.445200,699.308460,256,930
23.200000,0.082000,0.106458,0.445200,465.068274,256,930
23.300000,0.081700,0.106352,0.445200,299.697546,256,930
23.400000,0.082000,0.106246,0.445200,306.003229,256,930
23.500000,0.081500,0.106256,0.445200,472.796159,256,930
23.600000,0.081800,0.106158,0.445200,696.014491,256,930
23.700000,0.082400,0.106245,0.445200,832.498240,256,930
23.800000,0.081800,0.106254,0.445200,790.971864,256,930
23.900000,0.084000,0.106266,0.445200,594.969832,256,930
24.000000,0.081400,0.106275,0.445200,376.929952,256,930
24.100000,0.081900,0.106293,0.445200,284.559457,256,930
24.200000,0.082300,0.106414,0.445200,376.563827,256,930
24.300000,0.082000,0.106482,0.445200,584.453750,256,930
24.400000,0.082000,0.106405,0.445200,770.736299,256,930
24.500000,0.081600,0.106414,0.445200,820.025207,256,930
24.600000,0.085900,0.106534,0.445200,703.404935,256,930
24.700000,0.307500,0.106656,0.445200,493.490480,256,930
24.800000,0.081600,0.106664,0.445200,325.218285,256,930
24.900000,0.083900,0.106567,0.445200,313.759818,256,930
25.000000,0.242400,0.106661,0.445200,466.114380,256,930
25.100000,0.242800,0.106670,0.445200,679.688188,256,930
25.200000,0.081900,0.106785,0.445200,809.114500,256,930
25.300000,0.081600,0.106686,0.445200,773.316123,256,930
25.400000,0.082100,0.106693,0.445200,602.214160,256,930
25.500000,0.081800,0.106701,0.445200,408.048642,256,930
25.600000,0.082300,0.106813,0.445200,313.080132,256,930
25.700000,0.241600,0.106926,0.445200,377.953193,256,930
25.800000,0.081900,0.106853,0.445200,562.941326,256,930
25.900000,0.082100,0.106966,0.445200,746.850282,256,930
26.000000,0.241500,0.106972,0.445200,806.023074,256,930
26.100000,0.081900,0.107137,0.445200,701.198382,256,930
26.200000,0.241800,0.107229,0.445200,505.572906,256,930
26.300000,0.082100,0.107234,0.445200,350.737610,256,930
26.400000,0.086000,0.107140,0.445200,335.617558,256,930
26.500000,0.081700,0.107049,0.445200,464.364240,256,930
26.600000,0.082100,0.106955,0.445200,653.150298,256,930
26.700000,0.081800,0.106862,0.445200,781.526548,256,930
26.800000,0.256100,0.106878,0.445200,766.134623,256,930
26.900000,0.081700,0.106785,0.445200,614.816341,256,930
27.000000,0.082000,0.106867,0.445200,427.118594,256,930
27.100000,0.082000,0.106776,0.445200,329.980207,256,930
27.200000,0.081400,0.106782,0.445200,386.543676,256,930
27.300000,0.081700,0.106691,0.445200,555.542191,256,930
27.400000,0.090800,0.106880,0.445200,722.880325,256,930
27.500000,0.081900,0.106789,0.445200,782.179877,256,930
27.600000,0.082100,0.106701,0.445200,698.759005,256,930
27.700000,0.083000,0.106812,0.445200,526.619432,256,930
27.800000,0.081800,0.106880,0.445200,376.116987,256,930
27.900000,0.081600,0.106830,0.445200,346.511009,256,930
28.000000,0.082000,0.106932,0.445200,458.764925,256,930
28.100000,0.186600,0.107005,0.445200,637.368128,256,930
28.200000,0.081700,0.107066,0.445200,762.020384,256,930
28.300000,0.087800,0.106980,0.445200,751.852926,256,930
28.400000,0.081900,0.106893,0.445200,617.782642,256,930
28.500000,0.081200,0.106804,0.445200,449.545801,256,930
28.600000,0.082000,0.106811,0.445200,355.219126,256,930
28.700000,0.242800,0.106819,0.445200,393.833305,256,930
28.800000,0.081500,0.106827,0.445200,540.855742,256,930
28.900000,0.082100,0.106833,0.445200,700.719102,256,930
29.000000,0.081800,0.106932,0.445200,767.645776,256,930
29.100000,0.082000,0.106939,0.445200,696.878310,256,930
29.200000,0.081500,0.106944,0.445200,536.739281,256,930
29.300000,0.081600,0.106861,0.445200,395.080078,256,930
29.400000,0.081800,0.106868,0.445200,364.206327,256,930
29.500000,0.081800,0.106874,0.445200,460.656391,256,930
29.600000,0.081800,0.106790,0.445200,619.408585,256,930
29.700000,0.081600,0.106796,0.445200,738.332342,256,930
29.800000,0.082100,0.106717,0.445200,741.509565,256,930
29.900000,0.082300,0.106634,0.445200,626.314408,256,930
30.000000,0.082000,0.106641,0.445200,467.678983,256,930
