# solver_mode=flat_xpbd
# particles=4096
# constraints=16002
# substeps=10
# grid=64x64
# stiffness=10000
time_s,step_time_ms,avg_ms,max_ms,error,particles,constraints
8.900000,5.219500,5.447312,6.498000,52673.230331,4096,16002
9.000000,5.164000,5.446027,6.498000,58804.179500,4096,16002
9.100000,5.210300,5.444105,6.498000,50684.309332,4096,16002
9.200000,6.130300,5.446056,6.498000,47002.629485,4096,16002
9.300000,5.829900,5.447065,6.498000,53015.014895,4096,16002
9.400000,5.175600,5.445636,6.498000,50916.877907,4096,16002
9.500000,5.794600,5.445919,6.498000,43748.473085,4096,16002
9.600000,5.166500,5.445560,6.498000,40957.855471,4096,16002
9.700000,5.211700,5.446340,6.498000,41345.979767,4096,16002
9.800000,5.174800,5.445557,6.498000,39719.205606,4096,16002
9.900000,5.879700,5.447566,6.498000,36491.687530,4096,16002
10.000000,5.218100,5.448063,6.498000,49124.441716,4096,16002
10.100000,5.166500,5.445728,6.498000,56499.386321,4096,16002
10.200000,5.518600,5.444361,6.498000,54504.762374,4096,16002
10.300000,5.185500,5.442406,6.498000,53674.770753,4096,16002
10.400000,5.186700,5.441302,6.498000,60103.403610,4096,16002
10.500000,5.228700,5.439596,6.498000,71242.218354,4096,16002
10.600000,5.233700,5.437315,6.498000,86558.576492,4096,16002
10.700000,5.170500,5.436787,6.498000,99111.439130,4096,16002
10.800000,5.206000,5.434635,6.498000,108075.072635,4096,16002
10.900000,5.182800,5.432345,6.498000,121136.862441,4096,16002
11.000000,5.193200,5.431854,6.498000,141522.517060,4096,16002
11.100000,5.192000,5.429729,6.498000,150653.917370,4096,16002
11.200000,5.203600,5.427580,6.498000,148344.430416,4096,16002
11.300000,5.173100,5.425565,6.498000,145239.127901,4096,16002
11.400000,5.205400,5.423549,6.498000,140195.876669,4096,16002
11.500000,5.210900,5.423185,6.498000,131888.348319,4096,16002
11.600000,5.188900,5.421242,6.498000,129583.959856,4096,16002
11.700000,5.207300,5.421138,6.498000,114342.262836,4096,16002
11.800000,5.194000,5.419213,6.498000,92254.327637,4096,16002
11.900000,5.205600,5.417363,6.498000,75091.289601,4096,16002
12.000000,5.184100,5.415534,6.498000,66780.224987,4096,16002
12.100000,5.245000,5.414719,6.498000,47071.307678,4096,16002
12.200000,5.467600,5.414058,6.498000,25720.932894,4096,16002
12.300000,5.482900,5.415152,6.498000,30710.384122,4096,16002
12.400000,5.197300,5.413398,6.498000,48061.645956,4096,16002
12.500000,5.173800,5.415311,6.498000,48072.765875,4096,16002
12.600000,5.191400,5.414564,6.498000,47657.445144,4096,16002
12.700000,5.195400,5.415237,6.498000,49340.366651,4096,16002
12.800000,5.200600,5.417117,6.498000,49200.578735,4096,16002
12.900000,5.183200,5.416917,6.498000,34482.845627,4096,16002
13.000000,5.229400,5.415420,6.498000,23504.788405,4096,16002
13.100000,5.187600,5.414983,6.498000,40310.301100,4096,16002
13.200000,5.218900,5.414774,6.498000,48983.902499,4096,16002
13.300000,5.222500,5.413156,6.498000,44668.044962,4096,16002
13.400000,5.209700,5.411626,6.498000,43935.633947,4096,16002
13.500000,5.256300,5.411267,6.498000,50943.564302,4096,16002
13.600000,5.190400,5.409664,6.498000,41162.205979,4096,16002
13.700000,5.220400,5.408131,6.498000,26713.943191,4096,16002
13.800000,5.195500,5.406575,6.498000,29836.438510,4096,16002
13.900000,5.246400,5.405084,6.498000,43329.706945,4096,16002
14.000000,5.176100,5.403578,6.498000,46054.680875,4096,16002
14.100000,5.162500,5.402016,6.498000,42761.668366,4096,16002
14.200000,5.201200,5.400552,6.498000,46297.284058,4096,16002
14.300000,5.197100,5.400329,6.498000,47791.327565,4096,16002
14.400000,5.197800,5.398817,6.498000,39531.362625,4096,16002
14.500000,5.187700,5.397413,6.498000,40464.487010,4096,16002
14.600000,5.206600,5.396025,6.498000,54482.402357,4096,16002
14.700000,5.199200,5.394624,6.498000,71619.845381,4096,16002
14.800000,5.182400,5.393261,6.498000,85984.545090,4096,16002
14.900000,5.220400,5.391901,6.498000,101607.915528,4096,16002
15.000000,5.205700,5.391243,6.498000,114994.107953,4096,16002
